Country,Year,Total
Vietnam,2007,2.2194504295374533
Vietnam,2008,2.3272078062752373
Vietnam,2009,2.547697158965417
Vietnam,2010,2.7357309544761743
Vietnam,2011,2.7585927652550093
Vietnam,2012,2.8294979064556864
Yemen,1990,1.0277776686480498
Yemen,1991,1.0941332764559821
Yemen,1992,1.0972660046752711
Yemen,1993,0.9781663723160494
Yemen,1994,0.9575607881517457
Yemen,1995,1.0191316876102536
Yemen,1996,1.0074438827779575
Yemen,1997,1.0436201380667192
Yemen,1998,1.0828579557099982
Yemen,1999,1.1458525531138417
Yemen,2000,1.1660513389128526
Yemen,2001,1.218438347910251
Yemen,2002,1.1925677966357515
Yemen,2003,1.3071321517510384
Yemen,2004,1.3334933070904682
Yemen,2005,1.3498768986230703
Yemen,2006,1.327654237204135
Yemen,2007,1.427389477523588
Yemen,2008,1.4345646695652066
Yemen,2009,1.4921121327957623
Yemen,2010,1.5549995931996334
Yemen,2011,1.3343495328697317
Yemen,2012,1.2510105205725761
Zambia,1990,14.820722871876352
Zambia,1991,14.44753540453403
Zambia,1992,14.073514316821962
Zambia,1993,13.6460743948338
Zambia,1994,13.195375003608495
Zambia,1995,12.791372414446773
Zambia,1996,12.781426328272005
Zambia,1997,12.021411512272039
Zambia,1998,11.845654886570928
Zambia,1999,10.917487048462071
Zambia,2000,10.79643476212855
Zambia,2001,10.515572617887605
Zambia,2002,10.102819040710191
Zambia,2003,10.374398117071529
Zambia,2004,10.639650557288148
Zambia,2005,11.19305253294196
Zambia,2006,9.902021938933315
Zambia,2007,9.592357167276926
Zambia,2008,9.655709805790972
Zambia,2009,8.83011616112273
Zambia,2010,9.206757305088868
Zambia,2011,8.821405740558243
Zambia,2012,8.51188480450475
Zimbabwe,1990,6.757596275663171
Zimbabwe,1991,6.619716811105289
Zimbabwe,1992,6.53302405633157
Zimbabwe,1993,6.10821016016517
Zimbabwe,1994,5.922757479335932
Zimbabwe,1995,5.778889042390976
Zimbabwe,1996,5.789987418654731
Zimbabwe,1997,5.616211428817632
Zimbabwe,1998,5.611541061368003
Zimbabwe,1999,5.703345272770243
Zimbabwe,2000,5.414556720708478
Zimbabwe,2001,5.422642572200653
Zimbabwe,2002,5.123877104059339
Zimbabwe,2003,4.926666400486132
Zimbabwe,2004,4.93198824994503
Zimbabwe,2005,4.935681311070636
Zimbabwe,2006,4.879193179699832
Zimbabwe,2007,4.889092527095421
Zimbabwe,2008,4.763031445221429
Zimbabwe,2009,4.791217657680807
Zimbabwe,2010,4.7885295624111315
Zimbabwe,2011,4.76718549461783
Zimbabwe,2012,4.585177411742967
World,1990,6.428820991786347
World,1991,6.202778374229999
World,1992,6.1111235132355395
World,1993,6.039306493420266
World,1994,5.989727364102865
World,1995,6.021424782020997
World,1996,6.051891043774009
World,1997,6.041083638151877
World,1998,6.004384107504759
World,1999,5.94861532874244
World,2000,6.011133081177905
World,2001,6.046299155120568
World,2002,6.092404306762889
World,2003,6.227422533464059
World,2004,6.3692515653789386
World,2005,6.47175710936249
World,2006,6.513525263501855
World,2007,6.608167514363282
World,2008,6.598354987508499
World,2009,6.467116758256504
World,2010,6.645505273721246
World,2011,6.734858339384885
World,2012,6.7581042375802705
European Union,1990,10.754860710624492
European Union,1991,10.532678759670627
European Union,1992,10.256762645004224
European Union,1993,10.033712334368323
European Union,1994,10.020857513476003
European Union,1995,10.060198551659706
European Union,1996,10.244983176297291
European Union,1997,10.025411921104388
European Union,1998,10.099986085066732
European Union,1999,9.976199597597457
European Union,2000,9.971611825038933
European Union,2001,9.956403188404309
European Union,2002,9.8491695308989
European Union,2003,9.962557670408442
European Union,2004,9.875141006298465
European Union,2005,9.72539438940269
European Union,2006,9.834952409279643
European Union,2007,9.621973185295726
European Union,2008,9.330605552442371
European Union,2009,8.61868967550562
European Union,2010,8.781279275345371
European Union,2011,8.412446492774587
European Union,2012,8.392744299247777
European Union,1990,10.862190781632696
European Union,1991,10.47867665863291
European Union,1992,10.179626999670207
European Union,1993,9.885387193994466
European Union,1994,9.76500668957517
European Union,1995,9.798196824048592
European Union,1996,9.997742941567832
European Union,1997,9.775065845025596
European Union,1998,9.729396608234744
European Union,1999,9.544383137988971
European Union,2000,9.530636044743877
European Union,2001,9.525667420336527
European Union,2002,9.41325117155528
European Union,2003,9.57993497358053
European Union,2004,9.520465280252875
European Union,2005,9.408132597837184
European Union,2006,9.499584278075641
European Union,2007,9.358096546098029
European Union,2008,9.098084995575137
European Union,2009,8.402025830233956
European Union,2010,8.586979645838825
European Union,2011,8.293412169450374
European Union,2012,8.223226832831852
